1, 0.3232991695404053 
2, 0.3862571716308594 
3, 0.4678006172180176 
4, 0.5546503067016602 
5, 0.7309830188751221 
6, 0.7610876560211182 
7, 0.8141021728515625 
8, 0.7409570217132568 
9, 0.8047513961791992 
10, 0.9100663661956787 
11, 0.9955823421478271 
12, 1.0322356224060059 
13, 1.1874802112579346 
14, 1.2779004573822021 
15, 1.3256809711456299 
16, 1.4144039154052734 
17, 1.6041529178619385 
18, 1.5841898918151855 
19, 1.7543690204620361 
20, 1.7455816268920898 
21, 2.251335620880127 
22, 2.2443621158599854 
23, 2.0528414249420166 
24, 2.1767637729644775 
25, 2.262418270111084 
26, 2.301215171813965 
27, 2.5614168643951416 
28, 2.5788049697875977 
29, 2.616960287094116 
30, 2.7668561935424805 
31, 2.809030055999756 
32, 3.05774188041687 
33, 3.063429117202759 
34, 3.28314208984375 
35, 3.6095926761627197 
36, 3.493914842605591 
37, 3.852086305618286 
38, 3.767807960510254 
39, 3.9559569358825684 
40, 4.386917591094971 
41, 4.419998407363892 
42, 5.032445907592773 
43, 4.618677616119385 
44, 5.0217437744140625 
45, 4.384002923965454 
46, 4.93220329284668 
47, 4.336413145065308 
48, 4.739480257034302 
49, 4.723598480224609 
50, 5.139464616775513 
51, 4.814854621887207 
52, 5.102995157241821 
53, 5.30888819694519 
54, 5.668598413467407 
55, 5.766150951385498 
56, 5.600827217102051 
57, 5.823464632034302 
58, 5.911034107208252 
59, 6.683005094528198 
60, 6.928059816360474 
61, 7.237527370452881 
62, 7.126420497894287 
63, 7.294495582580566 
64, 6.460519790649414 
65, 7.240099191665649 
66, 7.574502944946289 
67, 7.335314512252808 
68, 7.87948751449585 
69, 8.323069095611572 
70, 8.187161207199097 
71, 8.872885465621948 
72, 8.918056726455688 
73, 8.89905071258545 
74, 9.25343370437622 
75, 8.926322221755981 
76, 9.702951669692993 
77, 9.543408632278442 
78, 9.995407819747925 
79, 10.024640321731567 
80, 9.970507144927979 
81, 10.351160526275635 
82, 10.404858112335205 
83, 10.699780941009521 
84, 10.67795443534851 
85, 10.881391763687134 
86, 11.366090536117554 
87, 10.832825899124146 
88, 11.694855451583862 
89, 11.402276754379272 
90, 11.971889734268188 
91, 12.866453170776367 
92, 12.236473560333252 
93, 12.297502279281616 
94, 12.174967288970947 
95, 12.951837062835693 
96, 12.800276517868042 
97, 13.570576906204224 
98, 13.515139102935791 
99, 14.198927879333496 
100, 14.84242868423462 
